State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Massachusetts,709,Sisters of St. Benedict Center,,"Still River, Massachusetts, 01467-0022",,
Massachusetts,709,SS Martha & Mary Parish,,"Lakeville, Massachusetts, 02347-2107",,
Massachusetts,709,SS Patrick & Raphael Parish,,"Williamstown, Massachusetts, 1267",,
Massachusetts,709,SS Peter & Paul Parish at Holy Cross Church - Closed,,"Fall River, Massachusetts, 2721",,
Massachusetts,709,SS Peter and Paul Parish,,"Ludlow, Massachusetts, 1056",,
Massachusetts,709,St. Adalbert Parish,,"Hyde Park, Massachusetts, 02136-2150",,
Massachusetts,709,St. Adelaide Parish,,"Peabody, Massachusetts, 01960-3427",,
Massachusetts,709,St. Agatha Parish,,"Milton, Massachusetts, 02186-4399",,
Massachusetts,709,St. Agnes Knights of Columbus,,"Middleton, Massachusetts, 1949",,
Massachusetts,709,St. Agnes Parish,,"Arlington, Massachusetts, 2474",,
Massachusetts,709,St. Agnes Parish,,"Middleton, Massachusetts, 1949",,
Massachusetts,709,St. Agnes Parish,,"Reading, Massachusetts, 01867-3599",,
Massachusetts,709,St. Agnes Parish,,"Dalton, Massachusetts, 01226-1691",,
Massachusetts,709,St. Albert The Great Parish,,"Weymouth, Massachusetts, 2189",,
Massachusetts,709,St. Aloysius - St. Jude,,"Leicester, Massachusetts, 1524",,
Massachusetts,709,St. Aloysius Parish,,"Gilbertville, Massachusetts, 01031-0542",,
Massachusetts,709,St. Ambrose Parish,,"Dorchester, Massachusetts, 02122-1380",,
Massachusetts,709,St. Andrew Bobola Parish,,"Dudley, Massachusetts, 01571-0098",,
Massachusetts,709,St. Andrew Parish,,"North Billerica, Massachusetts, 01862",,
Massachusetts,709,St. Andrew The Apostle MIssion,,"Worcester, Massachusetts, 1603",,
Massachusetts,709,St. Andrew the Apostle Parish,,"Taunton, Massachusetts, 2780",,
Massachusetts,709,St. Angela Parish,,"Mattapan, Massachusetts, 2126",,
Massachusetts,709,St. Ann Parish,,"Raynham, Massachusetts, 2767",,
Massachusetts,709,St. Ann Parish,,"Quincy, Massachusetts, 2170",,
Massachusetts,709,St. Ann Parish,,"Somerville, Massachusetts, 02145-3899",,
Massachusetts,709,St. Ann Parish,,"Dorchester, Massachusetts, 02122-3239",,
Massachusetts,709,St. Ann Parish,,"Peabody, Massachusetts, 01960-6498",,
Massachusetts,709,St. Ann Parish,,"North Oxford, Massachusetts, 1537",,
Massachusetts,709,St. Ann Parish,,"Lenox, Massachusetts, 01240-2355",,
Massachusetts,709,St. Ann's By The Sea Parish,,"Marshfield, Massachusetts, 2065",,
Massachusetts,709,St. Ann's Parish,,"West Bridgewater, Massachusetts, 02379-0427",,
Massachusetts,709,St. Anna Parish,,"Leominster, Massachusetts, 1453",,
